Unnamed: 0,user_key,tweet_text_only
2948,willisbonnerr,Now Playing: CK Morgan - Facebook Love ( -&gt;
2949,newspeakdaily,Reid Says Trump Won’t Win Election Because He’s a Fraud
2950,brianaregland,calling a chicks house phone and having her father pick up is something kids today will never have to experience
2951,priceforpierce,This is where the fam&amp;I hunkered down for the big storm Maybe I'll use this time to work on my novel
2952,batonrougevoice,Chelsea Clinton's best lines at the DNC
2953,judelambertusa,Huffington Post editor’s tweet sparks FBI investigation
2954,michellearry,"Liberals HONESTLY believe if we'd just hand over ""reparations"" they'd be ok; when in point of fact, that's just the BEG…"
2955,onemightyfish,Whoa! 😂😭😭😭
2956,heyits_toby,
2957,puredavie,Everything Everyone Says Proven Wrong; Only Trump Correct
2958,johnievogue,"Obama Grants Clemency to Another 111 Federal Inmates, More Than the Last 9 Presidents Combined"
2959,giselleevns,DELETEIOUS DRUNK TWEETIOUS
2960,finley1589,"‘No Vacancies’ for Blacks: How Donald Trump Got His Start, and Was First Accused of Bias"
2961,ameliebaldwin,Trump's Ritual Humiliation Of The Media Will Make Him Even More Popular
2962,michellearry,Against an Article V Convention of States         
2963,_nickluna_,"Geheime  Im Wahllokal öffnet der Helfer vor allen meinen Umschlag - um zu sehen, ob alles vollständig ist! G…"
2964,jeffreykahunas,If u don't wanna see another wave of immigrants - choose  not old douchebag
2965,garrettsimpson_,40k in followers Whatcha think of those apples 😜
2966,kathiemrr,but I'd rather chew glass than listen to this conversation
2967,jacquelinisbest,With such profound conviction  said she's not in anybody's pocket so it must be true!
2968,baobaeham,Yes they are and should be off of Twitter
2969,malloryjared,"El-P/Run the Jewels/Killer Mike/Big Boi ""Banana Clipper"""
2970,paulinett,▶ Chicago Kidnapping Hate or Nah? | RealTimBlack 2
2971,cassishere,If only a reporter would ask Hillary if she believes Trump is guilty of treason:
2972,klara_sauber,
2973,cookncooks,Awards are given not for the color of skin
2974,thefoundingson,You will be called racist if you speak up against this Why are these values promoted in our society?
2975,mrclydepratt,"If you really want to be different, you have to think differently Doing what everybody else is doing will often get y…"
2976,finley1589,"News post: ""WH: Obama Would Be Pleased to Meet With Refugees on Trip to Europe, If There´s Time"""
2977,hiimkhloe,Sacramento Kings guard Darren Collison was arrested Monday on a charge of felony domestic violence
2978,patriotblake,CDB in Iraq in 2004
2979,notritahart,Harry met smelly
2980,cookncooks,✨🌎✨  ✨🌎✨
2981,traceyhappymom,Because I'm kind of a joiner
2982,ameliebaldwin,
2983,cynthiamhunter,"NBC suspends and may fire Billy Bush, but keeps anti-Semitic Tawana Brawley fraudster Al Sharpton on the payroll"
2984,loragreeen,one day I’ll find a job where they will pay me for doing nothing
2985,ten_gop,"This guy came here legally &amp; he supports Trump!
Piss dems off, show them this pic!"
2986,cassieweltch,I respond to Facebook posts from 8 years ago
2987,brianaregland,DAMN!
2988,hyddrox,"Fear not, citizens, she shall soon to re-emerge as an invincible bionic MechaHillary"
2989,hiimkhloe,"1Q: No 5 Maryland 22,  12"
2990,c__wells,We can overthrow the  &amp; defeat the progressive left with  at the helm!
2991,dorothiebell,
2992,_nickluna_,No one can take our rights from us!
2993,queenofthewo,Bullets in the brain
2994,hollandpatrickk,The Xpresso Daily Caffeine is out!  Stories via 
2995,daileyjadon,Getting rich off the people
2996,emileewaren,"The suspect of the alleged ""assassination"" attempt on Trump in Reno"
2997,willisbonnerr,"Los Angeles rapper  makes his return with the ""Sorry For The Drought"" mixtape"
2998,baobaeham,"Go get the  single ""Golden"" by  artist Tymon Available online everywhere!  ht…"
2999,mrclydepratt,Kim been in business THAT long??
3000,melvinsroberts,disobeying my mom
3001,johnbranchh,I hoped he was on all news cuz he got the most severe punishment but
3002,patriotraphael,A tiny leak can sink a ship ☺️☺️☺️
3003,ameliebaldwin, I allowed my deplorable mind to storm The mainstream media controls and distorts reality like a funhouse…
3004,melvinsroberts,My dick is Daily Double sized
3005,patriotblake,Trump Derangement Syndrome is sweeping America
3006,finley1589,LIVE FOOTAGE of  trying to repair  campaign!
3007,logan_whatsup,I hate the feeling of being replaced :(
3008,peytoncashout,"After hearing Trump sexualizing a 10 yr old girl, I'm convinced the only thing left for him to do is actually shoot…"
3009,ameliebaldwin,RT IF YOU WOULD HAVE THE TEACHER REMOVED IF ONE OF YOUR CHILDREN'S TESTS CAME HOME LIKE THIS!
3010,queenofthewo,This hashtag is rigged
3011,cannonsher,"Sorkin-esque Obama on apathy, facts vs fakery, serious arguments vs propaganda, absolutism, demonization and the…"
3012,baobaeham,"""Breakdowns can lead to breakthroughs"" - "
3013,emileewaren,"RT DrJillStein: Clinton + Trump: Want democracy? Develop publicly-owned, open-source voting equipment to ensure transparent…"
3014,puredavie,What is your PIN number?
3015,sternandreas404,"CDU will flächendeckende Versorgung mit Kindertagesstätten"" gewährleisten"
3016,heyits_toby,Is it going to be every year now?
3017,lazykstafford,8 Things You Didn't Know About Ryan Gosling  8 Things You Didn't Know About Ryan Gosling
3018,paulinett,Trump to tap former Texas Gov Rick Perry as his energy secretary: CBS
3019,hollandpatrickk,Video: Old School New Yorker Smacks Down Leftists in Epic Rant
3020,ameliebaldwin, Doesn't he owe millions in back taxes  Use the IRS to get him just like Al Capone
3021,dorothiebell,"""My watchwords will be solvency &amp; security in providing for the protection of our people &amp; the survival of our freedoms…"
3022,newspeakdaily,Ohio Official Confirms RNC Staff Norovirus Outbreak: Stat News
3023,malloryjared,If money is your God who is your Devil?
3024,nojonathonno,Thomas Friedman on the GOP: 'Maybe This Party Just Needs to Crash and Burn'
3025,willisbonnerr,Need some music suggestions for your next Playlist?
3026,thefoundingson, Google it
3027,hyddrox,BREAKING
3028,giselleevns,why violets are blue
3029,hyddrox,"This election is being rigged by the media pushing false and unsubstantiated charges, and outright lies, in order to e…"
3030,mr_clampin,Lost Vision  
3031,garrettsimpson_,Using GRATs Prior to the Effective Date of the 2704 Proposed Regulat
3032,kathiemrr,"Anybody know what time the riots start on Wednesday and, what should we wear ?"
3033,ten_gop,"Hmm🤔 Have you ever seen people walking around with 'Hillary' flags?!
👉Nope!"
3034,neworleanson,"Amid scandal and with debate looming, Trump seizes on unproven Bill Clinton allegations"
3035,hiimkhloe,"This is all that was left of the Clinton campaign  Folks crying at the success of the President-Elect of the United States,…"
3036,ameliebaldwin,Shout out to  for the truth in the face of threats
3037,specialaffair,"After insult, US and Clinton call for Duterte to show respect"
3038,c__wells,I vote for  stays illegal
3039,sternandreas404,Deutsche befürworten eine verbindliche  - fühlen sich aber gleichzeitig schlecht informiert Meine Meldu…
3040,willisbonnerr,"Learn How to make beats   &lt;== Music Lessons, Learn how to rap &amp; More"
3041,priceforpierce,not cancelling your favourite show
3042,thefoundingson," Give me a break, it's just a joke Where's your sense of humor?"
3043,notritahart,no peep for you!
3044,happkendrahappy,This is why Trump doesn't want to debate  He'd be crushed    
3045,laurabaeley,winds down presidency with a 'kick in the teeth' to law enforcement
3046,cookncooks,"""Mon projet s'appuiera sur mes principes fondamentaux : indépendance de la France, prospérité, respect de l'identité nati…"
3047,thefoundingson,Bingo!
3048,blacktolive,It's amazing 😂
3049,melanymelanin,But people think it's a game and who the president is doesn't matter okay we shall see
3050,paulinett,Bill O'Reilly gone
3051,ryanmaxwell_1,"News post: ""Student Sues College Over 'Social Justice' Activism Mandate"""
3052,michellearry,More sleaze from Ted Cruz
3053,queennarielle,"In depo for Trump Plaza bankruptcy case, Trump's own lawyer testifies they often met with him in pairs because Trum…"
3054,lazykstafford,literally anything
3055,garrettsimpson_,WATCH: Netanyahu blasts UN for ‘absurd’ resolution on Jerusalem
3056,jeannemccarthy0,Rudy Giuliani (Mayor of New York) said that police investigated and found Muslims celebrating 9/11 This happened You ha…
3057,hunteroddddom,"Trump on Flint: ""You talk about incompetent politicians They take clean water and let's give them bad water"""
3058,ryanmaxwell_1," phosphorus water in Pocatello, don't you know about it?"
3059,ameliebaldwin,Facebook co-founder Dustin Moskovitz pledging $20 million to defeat Donald Trump  via 
3060,newspeakdaily,"Clinton Foundation Pledges to Ban Foreign, Corporate Donations If Hillary Clinton Elected"
3061,phoenixdailynew,"TRUMP SEEING GREEN: Campaign reports fundraising surge, cranks up battleground push post-convention:"
3062,daileyjadon,
3063,dorothiebell,🚨🚨 MUST WATCH 🚨🚨
3064,ameliebaldwin,55/75) Hashtags like  dominated Twitter as backlash simmered and grew into a festering rage
3065,j0hnlarsen,Trump Unofficial Ad: One Love     
3066,patriotraphael,
3067,daileyjadon,little dick frustration
3068,ameliebaldwin," Oh, how I desire to lovingly caress your golden mane of freedom, sir"
3069,hyddrox,In 2017 the universe will be ruled by men married to super models
3070,tpartynews,Obama has a strange vision of what is important to America
3071,datwisenigga,         
3072,daileyjadon,I'd have to go back to using statistics
3073,cookncooks,"David Brock is an avowed, unrepentant, smear-job propagandist: this deal was always exceedingly unlikely to work out"
3074,mr_clampin,"Dear Digital Coupons,"
3075,ameliebaldwin,Ohio has gone w/ Presidential winner every election since '64  Latest OH poll:  Trump + 5   Top…
3076,giselleevns,"Trust me, I know how to cook Fugu fish"
3077,gwennythot,▶Mother of US Muslim soldier hits back at Trump over speech silence  
3078,evagreen69,I get approached by anti-Israel haters all day They know absolutely nothing &amp; not 1 can answered a single question h…
3079,heyits_toby,New post: THE NUMBERS ARE IN…And Dems Are Not Gonna Be Happy! Union Bosses CHEER For Trump!…13 Million Jobs Add
3080,queenofthewo,Duels :(
3081,melanymelanin,We have a sick society that doesn't respect women
3082,_nickluna_,NASA Twins Study: Space travel changes your DNA
3083,realten_gop,"Donald Trump: ""I'll announce comprehensive plan on immigration in 2 weeks"""
3084,notritahart,Its super dark
3085,puredavie,
3086,willisbonnerr,IT'S TIME!! LOCK US IN   The  with   
3087,dailysanfran,GOP senator: Trump's comments forced me to pull endorsement
3088,melanymelanin,"The American singer, songwriter and actress, Beyoncé has got a total 9 nominations in the 2017 Grammy awards"
3089,hollandpatrickk,"They roll the sidewalks in this town, all up after the sun goes downThey say nothin good happens here when midnight rolls around"
3090,happkendrahappy,"Next stage: ""Putin? Who? Never heard of him"""
3091,baobaeham,         
3092,emileewaren,  And it aint that soft We get kind words but brutality to indigenous ppl is still right there for…
3093,jacquelinisbest,"The American people voted for Obama because he was black not experienced, the world and country are in toilet, you wan…"
3094,usa_gunslinger,
3095,ameliebaldwin, Clinton news network r saying her campaign said she got over heated and is at Chelsea's Yea Rt her MD was with…
3096,paulinett," turns the leaks question around, asking Comey if the leaks they so dread could be coming from the adminis…"
3097,emileewaren,   love you sisters for standing up for our President You go sisters! Peace
3098,melanymelanin,NYPD seeking creep who randomly kissed woman at New York subway station before attacking her
3099,notritahart,I hope they'd bring wine with them
3100,patriotblake,"I didn't join ""The Resistance"" so apparently I hate Muslims, gays, women and of course black folks? Well, kiss my white a…"
3101,emileewaren,"AMEN! LEIBERMAN ,THIS EMBASSY ISSUE IS A SO CALLED CATYLIST ! TOO BAD !  EMBASSY, JERUSALEM ! PRONTO !"
3102,rh0lbr00k,The  crowd will still be telling us he can't win when they're building  's Presidential lib…
3103,queenofthewo,"I love a person, but I hate people"
3104,chesplayschess,
3105,_nickluna_,IBD) Charles Woods Seeks  Answers On Son Ty's Death   
3106,willisbonnerr,"Dame's got 10, Russell has 10  lead  26-24 after 1 on "
3107,anthonywoodboy,First celebrity chef Marguerite Patten has died
3108,kathiemrr,I get an unexpected visitor after bedtime
3109,micparrish,Steph Curry with the handles!!
3110,happkendrahappy,then showed me a Chalk Drawing of Trump Now I know she doesn't like me
3111,worldnewspoli,BREAKING: Mitt Romney SHOCKED The Nation today! Look What Trump Did To Him…
3112,willisbonnerr,Guard against the impostors of pretended patriotism George Washington
3113,melvinsroberts,get a hair cut💇
3114,politweecs,People seem to be puzzled by this Instagram ad posted on Donald Trump Jr's account
3115,ryanmaxwell_1,Care for the UNBORN and NEWBORN babies! They need our help!
3116,jasper_fly,No Trigger Warnings
3117,logan_whatsup,I do the best that I can and I hope you understand
3118,evewebster373,can cause respiratory issues -- the worst air quality peaks 9-10 pm and returns to normal by noon July 5
3119,evagreen69,Arms that chain
3120,klara_sauber,"Das Rabe Reiserad ist fertig Beim Ablichten wurde ich schon gefragt, ob ich es verkaufen will Nicht schlecht für ein…"
3121,pamela_moore13," ""Some liberals are nervous because they know that  will enforce the laws"""
3122,lazykstafford,"operate your day-to-day business as if bad times are always here,” which is a great precaution 🎡🎠🎢"
3123,kansasdailynews,Reality Check: Trump misleads about rising crime rates
3124,hyddrox,"Join me in Manheim, Pennsylvania on Saturday at 3pm!"
3125,_nickluna_,The  is a critical law that prevents tax dollars from directly funding  We must support it: (16/200
3126,tpartynews,"""There is a real sense of optimism and hope about people going back to work, and having control of our borders agai…"
3127,_nickluna_,The Sophists in DC have this wordplay down pat Enlist in the USFA at  Join our patriots
3128,melanymelanin,"October 14, 1916: Paul Robeson Experiences Racism In Football  "
3129,judelambertusa,News Interview
3130,anthonywoodboy,Poor Rubio He didn't have Tony Rezko to help him buy his house
3131,ten_gop,'The rise of Islamist extremism in Europe will only get worse' ~ Geert Wilders
3132,jasper_fly,
3133,queenofthewo,free blockbuster rental
3134,hollandpatrickk,Treat her like a queen and she'll treat you like a king Treat her like a game and she'll show you how it's played
3135,_nickluna_,
3136,giselleevns,
3137,patriotblake,
3138,_billy_moyer_,"It's not the burden that breaks you down,it's the way you carry the burden that breaks you down"
3139,patriotblake,Same Immigration Stunt Girl Now Targeting Trump As This Week's Khan
3140,giselleevns,the actual issues
3141,paulinett,A map showing which countries owns the most guns-&gt;
3142,crystal1johnson,Breitbart published a call to “hoist [the Confederate flag] high and fly it with pride” 2 weeks after the Charlesto…
3143,mil0blake,Action is the antidote to despair  – Joan Baez
3144,crystal1johnson,Study: Major US cities spend millions more on policing than on social programs
3145,ten_gop,"These Muslims literally hate America! 
Retweet and show this video to all liberals!
Islam is NOT peaceful!"
3146,jasper_fly,
3147,westernwindwes,"New post: ""Aldridge's 27 help Spurs beat Suns in Leonard's absence"""
3148,heyits_toby,PS3 break V12 review-Perfect support PS3
3149,hiimkhloe,Don't wait for a tragic recital before we open our bible
3150,jacquelinisbest,Great view of Tom Fruin's glass water tower 🌉  Photo by  in NYC
3151,dannythehappies,I hoped to wake up and see that all what has happened in 2016 was only a bad dream
3152,ryanmaxwell_1,God is great Trust him
3153,stepansazono,PANIC? Clinton Camp Goes After LIBERAL Media For Covering THIS Story
3154,mr_clampin,Thank you  May I have Another?
3155,jacquelinisbest,Oh they will say its just Crazy Joe and u all know him But as u say - if Trump says helloo its major newes LOL https:…
3156,hyddrox,Retweet if you support our troops 100%
3157,garrettsimpson_,HRC seemed surprised at crowd reaction to her tax increase They're dumber than she thought     http…
3158,ameliebaldwin,ICYMI👇Americans keep getting SHOT🔫KNIFED🔪&amp; BLOWN-UP💥 cuz the Obama Admin is in wait for it a  https:/…
3159,queenofthewo,Underwear  
3160,logan_whatsup,MJ's famous free throw line dunk
3161,malloryjared,I don't avoid stressful situations I'm just dealing with them in my own fucking way
3162,daileyjadon,hug my cat
3163,gloed_up,Trump just confirmed that he'd rescind protections for DREAMers
3164,michellearry,"News post: ""Analysis This 2005 Donald Trump tax return is a total nothingburger"""
3165,judelambertusa,"NASA Accidentally exposed pictures showing the entire Apollo space program was a massive, Multi Billion dollar hoax https:/…"
3166,kenzdonovan,THIS IS YOUR LIFE 
3167,thefoundingson,I love the fact that he is standing right next to kap And having his hand over his heart
3168,thefoundingson,supporter was beaten and chased by a mob in San Diego When Hillary is elected it will happen to all who'd d…
3169,neworleanson,Clinton apologizes for calling half of Trump's supporters 'deplorables'
3170,anthonywoodboy,Cops quiz female employee of maximum-security jail as escaped prisoners remain at large
3171,patriotblake,
3172,todaynycity,"Women's groups, officials protest outside of NYC's Trump Tower"
3173,westernwindwes,          https:…
3174,baobaeham, Listen To Free Me by     Follow On    RT
3175,hyddrox,VOTER FRAUD ALERT - Ohio Postal Worker Boasts About Ripping Up Absentee Ballots For Trump
3176,carriethornthon,Not to mention she supports  Higher taxes Higher premiums
3177,giselleevns,feminism is cancer
3178,priceforpierce,What is it with their agenda
3179,melvinsroberts,I hate 
3180,c__wells,In a relationship I think my biggest flaw is that I'm extremely needy and sensitive I constantly need to feel the love or I assume it's gone
3181,jeffreykahunas,IBD) Hillary Clinton's Intimidation Of  Whistle Blower Gregory Hicks -   -
3182,baobaeham,Haven't bought a cd in a minute Listening on Tidal but reading the credits like I did back in the day 
3183,rh0lbr00k,Washington Post Fashion Editor Robin Givhan totally ruins her career by calling Hillary a fashion icon
3184,patriotblake,Gun Owning Good Samaritan Saves Ambushed Arizona Trooper
3185,ameliebaldwin,  Can't argue that!  is going to win May the frickin Clinton's never be seen again!
3186,jasper_fly, 
3187,priceforpierce,"New post: ""Obamas celebrated at their last Kennedy Center Honors"""
3188,laurabaeley,"Grain Mostly Higher, Livestock Higher"
3189,ameliebaldwin,embarrassing optics for the POS - I mean POTUS along with  &amp;  were hoping it would just go away https:/…
3190,_nickluna_,Pretty sure that something will be done
3191,melvinsroberts,Barack Hussein Obama
3192,luke_jones13,After much considering and with no more golf to play Obama  has decided to visist Louisiana flood victims
3193,evewebster373,Those who dream by day are cognizant of many things which escape those who dream only by night
3194,c__wells,"Paul Ryan Betrays America: $11 Trillion, 2,000-Plus Page Omnibus Bill Funds ‘Fundamental Transformation of America’"
3195,ten_gop,Hillary had 30 years in public service She never created one job
3196,melanymelanin,        
3197,cookncooks,Cigarettes are the most dangerous delivery system of nicotine If smokers can't quit a nicotine replacement should be soug…
3198,thefoundingson,"Judge Blocks Trump Order cause ""immigrants built America"" Yeah, but some of these immigrants actually want to dest…"
3199,judelambertusa,"Top US Secret Service Agent Rages: ""I Wouldn’t Take A Bullet For Trump"""
3200,margarethkurz,Sagt die CDU wenigstens nichts verfassungswidriges
3201,notritahart,Your powers of negative thought
3202,dorothiebell,Former Secret Service Agent Dan Bongino:  Is Going to Blow Wide-Open This Week
3203,patriotblake,"Trump is now ancient Roman emperors  Commodus, Nero and Tiberius"
3204,patriotblake,"While I'm mostly away🌴, pls could you RT a few for:"
3205,mrclydepratt,Good morning Vera
3206,kathiemrr,my rich dad and me
3207,kansasdailynews,Trump and Clinton on race and policing
3208,thefoundingson,If a gun scares you shitless then stay in your safe space and stop trying to make everyone live their lives your wa…
3209,johnbranchh,"One day, we may use scents as we do emoji:"
3210,traceyhappymom,You laugh at my puns
3211,giselleevns,I'm not rude It's just that  being nice
3212,dorothiebell,National Fraternal Order of Police endorse Donald Trump for US president via 
3213,lazykstafford,A boko haram promise ring
3214,patriotraphael,My passion!!
3215,jeffreykahunas,The Problem with Socialism -
3216,brianaregland,Wait shoe plagiarism too? Ok I need to go to bed
3217,notritahart,Life's Too Short For Pants
3218,giselleevns,"""Isn't Harry Potter just for little kids?"""
3219,ten_gop,"POLL AMONG VETERANS: Donald Trump 89% 
Hillary Clinton 11%"
3220,philadelphiaon,"Trump, Clinton clash on jobs, ISIS, temperament"
3221,newspeakdaily,"CORRECT: Clinton, Trump in ‘Statistical Dead Heat’ in NH: Poll"
3222,anthonywoodboy,David Lee was put in the game and GS makes a comeback so of course Kerr takes him out of the game  Why?
3223,redlanews,'Black men for Bernie' founder Bruce Carter is campaigning FOR TRUMP to end dems political slavery of black men!
3224,alecmooooody,"Dude, Donald Trump can't even be honest about the way he PRONOUNCES ""NEVADA"""
3225,queenofthewo,Any from Kayne West
3226,jenn_abrams,Urging reporters to write that Bernie's campaign was “a mess” is what Democrats see as a freedom of speech
3227,datwisenigga,
3228,melvinsroberts,snap dog face filters
3229,kathiemrr,is that it reminds you're addicted too :D
3230,ryanmaxwell_1,somebody help him!!
3231,micparrish,Astros manager AJ Hinch admires Padres and their changes from afar
3232,dorothiebell,Happy Daytona Day!
3233,lazykstafford,Report: This is the bomb found onboard  in  via 
3234,dorothiebell,Trending:      Follow us for more!
3235,hiimkhloe,What virtual therapy means for mental health in the black community
3236,lazykstafford,"Protest na Aerodromu, traže obećane ugovore za stalno"
3237,giselleevns,"Ok kids, pick your teams"
3238,queenofthewo,He's my world
3239,ten_gop,"Democrats: Hillary in Trouble, “We’re Panicked”"
3240,lazykstafford,« A great many people think they are thinking when they are merely rearranging their prejudices » William James
3241,chrixmorgan, corruption
3242,jasper_fly,Waiting forball the  &amp; boxing day tags
3243,mrclydepratt,Tee Munee ft Jetes - Many (Video)  via  
3244,garrettsimpson_,"Hillary Clinton and Tim Kaine are living in a make believe world, America"
3245,logan_whatsup,The best thing about the future is it comes one day at a time
3246,notritahart,it's a casual or greeting type of hug Otherwise I'm being smothered with feelings! 😱
3247,malloryjared,DJ PREMIER by ASKEM 
3248,ameliebaldwin,Trump Warns Immigrants Are Pouring Into the US to Vote
3249,pamela_moore13,"All these ""reporters"" that are protecting Hillary Clinton should be in trouble too for covering up a crime against…"
3250,laurabaeley,GENIUS: DeGrasse Tyson Informs Americans That Wars Start Because People Disagree
3251,hyddrox,"Our IB AWARDS are next week  This time: ""Open-Minded"""
3252,mr_clampin,I always look up to  especially due to her electric performance and energy Mad love!…
3253,thefoundingson," And those who voted for the ""law breaker"" didn't Wake up, will you?"
3254,jeannemccarthy0,he has even changed his last name to Sanders
3255,baltimore0nline,What Trump And Clinton Must Do To Win The Debates  |
3256,garrettsimpson_,"criminals carry guns, we decent law-abiding citizens should also have guns"
3257,datwisenigga,LOL
3258,jeffreykahunas,"Our next president will either be an offensive, rich, divisive, bigot with a bad haircut or Donald Trump"
3259,cassieweltch,A copy of The Jungle Book to show them how a real leader acts
3260,judelambertusa,😱5'9 Nate Robinson dunks over Dwight Howard!
3261,hollandpatrickk,Maybe the only thing worse than having to give gratitude constantly  is having to accept it
3262,javonhidp,Bernie Sanders letter to Obama today requesting his intervention in the situation at Standing Rock
3263,jenn_abrams,uses 'N-Word' talking about
3264,evewebster373,The science of wet dog smell
3265,brianaregland,😂😂😂😀
3266,evagreen69,Okay well it's 1am and im just starting to watch Superman Returns
3267,giselleevns,Wash the car it rains!
3268,ameliebaldwin,Rep Goodlatte Explains Why His Staff Helped On Trump’s Executive Order
3269,giselleevns, if she is up for it
3270,thefoundingson,This violent behavior of leftists continues to make America shift to the right
3271,lazykstafford,Truth bomb in one TWEET!         https:/…
3272,brianaregland,Veteran Chicago Activist Bill Ayers on Being a White Ally and the Future of Progressives
3273,patriotblake,"La propagande russophobe de  provoque la violence fasciste des ""antifas"""
3274,ameliebaldwin,Goodbye Don't let the door hit your Satanic asses on the way out And don't come back You are not wanted here https…
3275,hiimkhloe,Wouldn't be a Trump event without at least one white hood and confederate flag
3276,puredavie,you'd be so mad at me after I told you how ugly your baby is! Seriously Babies are supposed to be cute…
3277,melanymelanin,"President Obama assists  with step behind podium and says when she's elected ""it's going to be permanently there…"
3278,hyddrox,FOX NEWS ALERT: 6 killed at Quebec City mosque shooting; witness reportedly says gunman shouted 'Allahu Akbar'
3279,patriotblake,Oh the safety pin crowdwithout our  they wouldn't be alive
3280,giselleevns,how to stop crying hearing Adele's Hello
3281,ten_gop,"Kathleen Saucier says there's a double standard: ""My son is heading to prison for mishandling classified information while Hil…"
3282,laurabaeley,HOLLY THE HERMAPHRODITE DOG STRUGGLES TO FIND OWNER
3283,giselleevns,"we are gays and Oh, wait! Now we can!!!"
3284,jeffreykahunas,💥Sherman 20💥
3285,ameliebaldwin,"Your father grifts charities, bribes politicians, bilks single moms and files bankruptcy to not pay his bills"
3286,judelambertusa,This Video Brilliantly Illustrates How Fake and Scripted the Mainstream Media Is
3287,datwisenigga,Summer body ready y'all?
3288,ameliebaldwin,Did you know  is the poster child for abortion ⬇️ bravo on your stellar reporting 👏🏼
3289,hiimkhloe,"""Fall Fest on Buddy Holly Ave""  October 29th 2016  *1KN"
3290,evagreen69,I hope you guys vote for the right woman
3291,datwisenigga,New Penis Implant Will Alert Your Cellphone When Your Man Is Cheating
3292,jeannemccarthy0,"I accept chaos, I'm not sure whether it accepts me"
3293,cookncooks,
3294,tpartynews," ""Hillary Clinton is trying to get votes She doesn't care about police officers""

 Vote…"
3295,hiimkhloe,Dynegy is betting big on a power market where prices are plunging
3296,evagreen69,"Gather up the fragments that remain, that nothing be lost"
3297,paulinett,▶ UPDATE: KKK Imperial Wizard Was Shot By Stepson And Wife Helped Dump The Body In The River!
3298,gwennythot,It's not about disqualification It's about burying Trump in his own shit
3299,jeannemccarthy0,I urge all of you to read this article it explains the USA rt now to a TEE / Germany &amp; Europe our prayers r w you! 👇 ht…
3300,anthonywoodboy,The Judge’s View ➠ Mr President I’m Not Sure If You’re Delusional Or You Just Think We Are… – BB4SP
3301,finley1589,The Best ReasonTo Vote ForTrump? Ruth Ginsburg Threatens To “Resign From SCOTUS” If Trump Is Elected President
3302,mrclydepratt,The 'LH' Stamp T-Shirt by  available here
3303,cynthiamhunter,"ICYMI, for your consideration: My latest==&gt; ""It begins now: Election starts reclamation of nation"""
3304,traceyhappymom,
3305,puredavie,I`M ON THE HIGHWAY TO HELL!
3306,willisbonnerr," Trump ""will gut"" working people ""and climb over your cold dead body and get on his helicopter"""
3307,ameliebaldwin,"TRUMP - has Clinton ever described Islamic terrorists as ""deplorable/irredeemable"" or does she just reserve those word…"
3308,margarethkurz,Bis 40 Mio Euro für Geschädigte der G20-Krawalle Unsere Regierung kümmert sich um ihre Bürger|innen😉
3309,jacquelinisbest,"WITNESS THE ""BERNIE EFFECT"" Ha Ha Ha Ha Ha Ha!"
3310,mr_clampin,America has GOT to get on the same page
3311,malloryjared,"‘CUZ THERE’S NO “BUT” IN DIS, BITCH"
3312,queenofthewo,Wait let me do my makeup first 😂👄💋
3313,datwisenigga,"""White House will be the scene of knife fights below decks and shouted orders and counterorders on the quarterdeck"""
3314,brianaregland, They just want your attention because they think itll net them followers
3315,patriotblake,Juncker et les technocrate de Bruxelles ils sont à leur bottes c'est des vendu tous
3316,heyits_toby,MT  A nation of UNARMED SHEEP
3317,judelambertusa,"Americans Panic Buy Food, Empty Wal-Mart Shelves for Winter Weather"
3318,jeannemccarthy0,Harambe New Year
3319,kansasdailynews,"Behind the smiles, tough reality for Trump and GOP Congress"
3320,jacquelinisbest,Didn't they say that about Krakatoa?
3321,giselleevns,get in between me and my bacon 🥓🥓🥓😋😡👊🏻💥
3322,heyits_toby,"Not Today, Internet: Porn Site Seeks Donald Trump Lookalike"
3323,jacquelinisbest,"""CIA Judgment"""
3324,mr_clampin,aliens are monitoring my every move
3325,giselleevns,"""I don't eat Chinese food unless it's MSG free"""
3326,johnbranchh,Charm City Kid-Blue Waves (Free Beat Old school vibes
3327,garrettsimpson_,This year I'm thankful that  didn't happen
3328,nataturn,"Donald Trump: No, Ill use the word anchor baby"
3329,laurabaeley,New post: WHAT’S MISSING? Microsoft ‘Holiday’ Ad Celebrates The Season In True Lefty Style [Video]
3330,heyits_toby,AkaThisSob: Dear Mr Obama
3331,danageezus,Changing Trump's Brain
3332,logan_whatsup,
3333,jasper_fly,USA  with  
3334,logan_whatsup,"Tonight! Hasan Minhaj discovers the hot new trend in DC, (this time not just whatever was cool ten years ago in NYC)"
3335,hyddrox,Wondering how to grow on twitter? I gained 19 followers in the past day This is the app:
3336,melvinsroberts,Girls doing duck lips in their photos
3337,cookncooks,We all know isil wars are mercenaries paid armed by west Tell truth now ur head in shame
3338,alecmooooody,"Millennials voting third party get maligned, but the large number of white millennials voting for Trump is of far g…"
3339,puredavie,I find out GABBY's still at the villa
3340,todaycincinnati,Pre-Debate Guessing Game: Will the First Also Be the Last?
3341,jasper_fly,had to yell at my brother the next day in order not to ruin that Christmas spirit
3342,brianaregland,"LOL! Oh, so the Family Guy approach like ""If I'm racist to everybody, then it's fair? That's flawed logic"
3343,giselleevns,so cuteeee
3344,melvinsroberts,I miss home made foods
3345,antonhayhay,"Presidential Rap Sheet: Clinton, Bush and the start of modern mass incarceration"
