Unnamed: 0,user_key,tweet_text_only
60728,hiimkhloe,Let's salute a great American icon and remember his calls for justice and peace!!!!!!!!
60729,paulinett,Dopeness: Dave Chappelle’s ‘SNL’ Promo Set to Tribe Called Quest’s ‘Can I Kick It’ (Watch)   htt…
60730,chadsloyer,Hillary’s Emails Allowed Clinton Foundation Donors To Get Favors On A ‘Global Scale’
60731,westernwindwes,No need to nick-pick sick Hillary's errors She made several catastrophic mistakes She gave LENA DUNHAM her Instagram to be…
60732,hiimkhloe,Live with an Attitude of Faith Have faith in GOD for every dream Dream Big  – CF Baker
60733,puredavie,"Mr Trump, there is speculation,  that your campaign manager, KELLY ANNE CONWAY is really BAGHDAD BOB"
60734,nojonathonno,Crossing The Line: Trump Made Unwelcome Advances Towards Women He Employed     http…
60735,melvinsroberts,Did you hear that sound?
60736,zzzacharyzzz,Don't I wish
60737,melanymelanin,★ Kenya: Certificate of Secondary Education Results Out
60738,giselleevns,Did you miss us?
60739,thefoundingson, Agree
60740,blackmattersus,Students at  got pepper sprayed for protesting David Duke coming there It's a historically black college a…
60741,evagreen69,Democrats overwhelmingly embrace socialism Wow
60742,redlanews,"DNC Research Associate referring to NYT hit piece that later proved to be FALSE as ""great journalism"""
60743,willisbonnerr,  - Shinin' Like My Rollie on    
60744,_nickluna_,An East Jerusalem Palestinian planned a suicide bus attack
60745,baobaeham,Wise men speak because they have something to say; fools because they have to say something - Plato
60746,notritahart,"&amp; good morning to you from GMT, fellow addicts of the ethereal inner space"
60747,evagreen69,Supreme Court rejects inmate’s appeal for sex-change surgery
60748,ryanmaxwell_1,Jeb Bush to officially announce White House bid
60749,melanymelanin,I've listened to Michelle Obama's speech three times already
60750,thefoundingson," yes, you're not a detective"
60751,tpartynews, Sorry that Donald Trump has to take part in this fucked up perfomance
60752,lazykstafford,  and  opinon poll:
60753,kenzdonovan,For those who would like access to  she accepts all credit cards!
60754,giselleevns,threesome
60755,jery_robertsyo,Terrible: Football Fan Wears a President Obama Mask with a Noose Around His Neck at Wisconsin Game [Photo + Video]
60756,hyddrox,purpose of meeting is to warn the saudis trump will be elected
60757,hiimkhloe,RRR!!!  ALWAYS GOT DI MOVES!!! RRR!!!
60758,giselleevns,4 years to go before I release my next book entitled 'I Told You So!'
60759,baobaeham,Spotted fash at  rally in  believed to be with American vanguard 
60760,hyddrox,"Imagine everyone in your family, everyone"
60761,jasper_fly,Are you kidding?
60762,cookncooks,Remember Kids Dont do CNN Its a gateway Station that leads to other Liberal media    https:/…
60763,rightnpr,FACT: there are more NRA members than people with obamacare
60764,westernwindwes,We need truth and an FBI
60765,jeffreykahunas,Clinton Foundation donor Viktor Pinchuk pays Fox contributor to write anti-russian propaganda 🤔🤔
60766,leroylovesusa,Trump aide says US sanctions on Russia may be disproportionate
60767,giselleevns,is that gluten-free?
60768,thefoundingson,"Oh, bummer!"
60769,hiimkhloe,R Kelly - Happy Birthday 
60770,southlonestar,Bernie Sanders apparently sold out to Hillary Clinton for a private plane
60771,leroylovesusa, 
60772,jeffreykahunas,North Korea's Kim guides special operations drill targeting South
60773,kateritterrrr,Christian Pastors: Be Assured that Hillary Clinton Will Declare War on You  via 
60774,giselleevns,by my order Christmas was 4 times a year
60775,garrettsimpson_,Huge Weapons Cache Seized in BOSNIA was for Mass Jihad Terror Attack in EU
60776,jasper_fly,I could have my pick of First Gentlemen
60777,logan_whatsup,mass shooting We need guns
60778,paulinett,Via  /
60779,puredavie,entertaining their alter-egos
60780,queenofthewo,Hula Pooping  
60781,notritahart,The Girl With the Pearl Jam Earring  
60782,laurabaeley,"for the WEALTH of endless material in which to make fun of your big, fat dumb ORANGE ass for the next 4 ye…"
60783,ten_gop,Michelle Obama is upset over  words but she doesn't care about Bill Clinton raping and assaulting…
60784,hyddrox,"She's such a big turd, they may have to flush twice"
60785,paulinett,Chiefs sign CJ Spiller
60786,jasper_fly,"Honey, I Shrunk (Water's cold)  "
60787,hyddrox,"HRC supports a 500% increase in Muslim ""refugees"" vote for Hillary if this is the future you want"
60788,melvinsroberts,The Preacher's Wifebeater   
60789,cassieweltch,wonder what I did before? 
60790,laurabaeley,"""Obama Administration Issues Sanctions Against Russia, Removes 35 Diplomats"
60791,imissobama,"In theory, he could fire the director But the politics are dicey this close to an election, so that's not likely"
60792,jeffreykahunas,Five Estate Planning Moves Advisors Should Consider     via 
60793,malloryjared,Trump vows to remain in race after calls for him to withdraw
60794,michellearry,the bigotry and animosity towards gays will lose the sort of support they currently have
60795,garrettsimpson_,The potential for human depravity is astonishing
60796,leroylovesusa,Welcome to my new 32 followers and goodbye to 17 unfollowers (FREE stats by
60797,judelambertusa, Why nobody cares about water polution with phosphorus in the American Falls?!
60798,michellearry,Who? What?
60799,thefoundingson, The FBI decided to renew her investigation
60800,melanymelanin,See the tracklist for  third Childish Gambino record
60801,_nickluna_,Death Toll Climbs From Boko Haram Massacre in Nigeria Residents of northeastern town…
60802,ten_gop,BREAKING:  by counting tens of thousands of ineligible mail in Hillary votes being reported in Broward C…
60803,ten_gop,"Hillary Clinton speaking w/ reporters after 

Look at her face She still hasn't recovered"
60804,southlonestar,Hillary Clinton and mosquito has one thing in common - they both suck
60805,laurabaeley,The Constitutionality of Executive Orders Banning Refugees
60806,hyddrox,A Damn good response!
60807,thefoundingson,The only dialogue with Muslim radicals I'm ready to have is that between them and my gun
60808,southlonestar,Clint Eastwood is one of the last great men We live among kiss-ass generation We need to change it now
60809,ameliebaldwin,vs  Part 1
60810,ameliebaldwin,Americans hate socialized medicine so much that Medicare is one of the most popular programs in history
60811,westernwindwes,Trump Has Pledged to 'Knock the Hell Out of ISIS'
60812,micparrish,I am a BIG train fan but I would pass on doing this for many reasons
60813,ryanmaxwell_1,"Quitters never Win, and Winners Never Quit"
60814,garrettsimpson_,How much trailer park trash can  identify? We know Enlist in our patriot army at
60815,acejinev,"Kaine says timing of new FBI probe of Clinton's email server is “very, very troubling"""
60816,cookncooks,And this is why you and  need to head the DNC
60817,cookncooks,People4Bernie: IIBenWB SenSanders realDonaldTrump omg
60818,prettylaraplace,GET OUT AND VOTE NOW! TAKE A FRIEND!
60819,watchmewalkin,"Putin: ""If Americans vote for Trump, they are voting for peace, but if for they vote for Hillary; it's war"""
60820,queenofthewo,Happy New Year  :
60821,malloryjared,"Officers Who Manhandled Pregnant Teen Sue for Racial Bias, Say They Were Fired Because They’re White"
60822,cassishere,Obama's Smart Gun Technology A Dumb Idea - American Thinker -  -
60823,jacquelinisbest,Dread Mondays? Try finding a body!! WINTERS END
60824,cookncooks,📺1/4 h sur Macron dans le  de  et pas un mot sur les révélations de  à  Probabl…
60825,queenofthewo,"Try to memorize the words to Verses 2-4 of Jingle Bells Yes, there are *4* Verses"
60826,hyddrox,"Over 3,500 Yazidi women, girls and young boys are still being held captive by the ISIS Monsters"
60827,giselleevns,lol
60828,datwisenigga,IMPORTANT UPDATE REGARDING the   Training of Facilitators: The location has
60829,hyddrox,
60830,westernwindwes,Mullah Krekar in Norway gives chilling and honest interview about Islam   via 
60831,hiimkhloe,"Now, black is the color of hatred"
60832,hiimkhloe,"Bullets they fly  this is ""love"" crimes"
60833,hiimkhloe,Still best pals! Happy Birthday 
60834,jacquelinisbest, Please use your influence in our new administration to pressure Sweden to free world hero Julian!►http…
60835,evagreen69,Let's fly into the night
60836,thefoundingson,The ugly semi side of Hillary
60837,melvinsroberts, where I come up with my best tweets
60838,carriethornthon,&gt;Can't put sign in yard
60839,heyits_toby,It's Not 'Racist' to Want to Bld a Wall to Protect The American Economy/American Workers    htt…
60840,patriotblake, Trump knows that ObamaCare is imploding and will only get worse He's working with Republicans to ensure our h…
60841,ryanmaxwell_1,"Melbourne terrorist was screaming ""Allahu Akbar"" as he ran over people in a car"
60842,hiimkhloe,NOW is the time to mobilize hundreds of thousands of people in massive demo to say police terror MUST STOP!
60843,emileewaren,"Monica Peterson, the woman investigating alleged Clinton ties to human trafficking, was found dead in Haiti"
60844,ameliebaldwin, 'Sinister'  is calling  racist to get the black vote
60845,patriotblake,"Hey,  we need to hold  rallies &amp; marches nationwide I'm on board! I know many  folks…"
60846,cookncooks,OBAMA BUSTED Billing Taxpayers $36 MILLION For His Tiger Woods Golf Weekend
60847,ameliebaldwin,|| Virginia Governor vows to veto anti-trans ‘bathroom bill’
60848,erdollum,"In der letzen Zeiten äußert sich  sehr auffällig Ich hoffe, dass ihn niemand töten würde"
60849,datwisenigga,i miss the proud family 😩
60850,laurabaeley,"We welcome back our good friend and regular guest, Mr Ben Emlyn-Jones LISTEN NOW"
60851,queenofthewo,
60852,mil0blake,A rich nation that lets poor children starve and veterans become homeless is morally bankrupt
60853,pamela_moore13,MSM should tell the truth about sick Hillary rallies!
60854,queenofthewo,Grateful Walking Dead
60855,ten_gop,Compare👇: Pence draws bigger crowd than Hillary👏👏
60856,rh0lbr00k,  arrogant Obama This will backfire like Britain going to the back of the queue
60857,queenofthewo,Always have a backup wishbone
60858,laurabaeley,Toddler Figures It About Time To Shove Whole Plastic Easter Egg Into Mouth
60859,finley1589,Obamas Staggering Record of Failure
60860,jeannemccarthy0,"When you learn, teach"
60861,melanymelanin,"He was ""Not A Criminal"""
60862,tpartynews,Thus is what Hillarys open borders will bring!!  
60863,jacquelinisbest,Obama Buddy Warren Buffett and the Keystone Decision - American Thinker -  -
60864,wadeharriot,Hillary in Leaked Email: Saudi Arabia and Qatar Are Funding ISIS
60865,ryanmaxwell_1,    potrei usare anche il sarin
60866,cookncooks,Wikileaks Forces Democrats Party Leaders To Lie  via 
60867,daileyjadon,- House of the Rising God
60868,melanymelanin,▶ Week of anti-Trump protests kick off in Washington DC
60869,melanymelanin,Our significant others should add to our happiness not CREATE itu have to maintain ur own happiness or you'll always dep…
60870,_nickluna_,Literally ethnic nationalism:
60871,garrettsimpson_,One of the happiest days of my life!
60872,brianaregland,"Columbus Dispatch: Clinton 48, Trump 47 in Ohio  Would explain why Clinton was campaigning in O…"
60873,cookncooks,GOP wants to expel  They are doing it right!
60874,paulinett,▶ PHD Dr YaYa: Should Homosexuals Be Banned From The Conscious Community
60875,hiimkhloe,"Suffers $44 Million In Losses, Could Be Forced To Shut Down "
60876,hollydler,PLEASE LET IT HAPPEN!
60877,daileyjadon,Twitter's  might be too much for Betsy DeVos to handle
60878,iiddaamarks,Dodgers' Adrian Gonzalez Refused To Stay At Chicago's Trump Hotel With Team
60879,daileyjadon,"how painful pulling stray nose hairs can be, until it's too late"
60880,ameliebaldwin,"Hillary helped Obama set the world on fire, give rise to ISIS, and cause Islamization of EU And she can't allow Trump…"
60881,jacquelinisbest,"The Liberal Crybabies Contributed Nothing To Society Except Hate, Crying, Riots, Muslims Apple Polishers, etc😡😡"
60882,melanymelanin,"Terminally-ill Boy, 5, DIES in Santa Claus' Arms!"
60883,michellearry,That dinner is ALL about Fake Love &amp; Fake Adoration by the Fake Media for the Fake Media   
60884,kansasdailynews,New Hampshire poll: Clinton leads Trump by 9 points
60885,lazykstafford,Eric Gardner accidentally killed for not paying cigarette taxes! A victim of big government Progressive policies!
60886,jacquelinisbest,I thought  wasn't real    by
60887,tpartynews,I believe that the power of the people is stronger than the people in power!
60888,garrettsimpson_,"OH MY GOD Why r all of these people ""pleading the 5th"" for????"
60889,chrixmorgan,Ordering a Big Mac to each of my Chinese friends
60890,_nickluna_,That time the Clintons &amp; Democrats thought Hispanics needed to be sent home
60891,klara_sauber,"Sigmar Gabriel dankt Olaf Scholz, dass G20 in HH stattfinden kann Erwähnt den Namen der Gastgeberin wie zuvor Schulz null…"
60892,leroylovesusa,People MUST be able to protect themselves
60893,thefoundingson,Tadam!
60894,baobaeham,djs The best  promotion for just $550  click here to start
60895,_nickluna_,Fact check: true
60896,politweecs,'Today' suspends Billy Bush after Trump tape fallout
60897,giselleevns,Just take a look this young boy gives money to poor
60898,hyddrox,BREAKING! WE'RE THE MEDIA! BELIEVE WHAT WE TELL YOU! TRUMP IS A RUSSIAN OPERATIVE! HILLARY WAS SCREWED! IMPEACH!!
60899,kansasdailynews,"Kansas Senate GOP hopefuls craft platform, woo angry voters"
60900,paulinett,▶ Alternative Black News Episode # 5 with Dr Vibert Muhammad on The LanceScurv Show
60901,screamymonkey,"TV audience sharply down for second Trump-Clinton debate, despite tape furor"
60902,rh0lbr00k,We were right about kasich from beginning In bed with democraps
60903,giselleevns,You are wearing too much make-up
60904,hollandpatrickk,Pope Issues Christmas Indulgences to Spread Message of Mercy  |
60905,willisbonnerr,This is HUGE!  ---&gt;
60906,patriotblake,Breaking news : CIA confirms alien abduction of democratic voters
60907,jacquelinisbest,‘The View’ Hosts Attack Donald Trump Over Unsubstantiated Russian Reports
60908,hiimkhloe,Tens of thousands of Japanese protesters oppose US troops in Okinawa
60909,paulinett,        The all time fa…
60910,cookncooks,"RT RSBNetwork: Coming soon! Rambobiggs stars in ""Joe Biggs: American Patriot"" ONLY on RSBN! We can't wait are you ready?! …"
60911,micparrish,"The human spirit needs to accomplish, to achieve, to triumph to be happy"
60912,emileewaren,MSM has been so focused on DJT tweets &amp; taxes they don't mention what the Clinton's have been getting rich with
60913,dorothiebell,MT  The Constitution cannot protect us unless we protect the Constitution
60914,garrettsimpson_,MT  Let's Get Busy &amp; Do Something Effective To Restore Our Constitution!
60915,politweecs,aide pleads the Fifth more than 90 times
60916,garrettsimpson_,x
60917,dorothiebell,🇺🇸
60918,datwisenigga,
60919,ryanmaxwell_1,There is a huge trouble in  and Pocatello! I just can`t hold back my emotions!!! THAT`S HORRRRID!!!
60920,ten_gop,Seth Rich Disappeared For Almost Two Hours Before He Was Murdered
60921,garrettsimpson_,"If you believe Mary and Joseph were immigrants or refugees, you might be a liberal They were obeying the law, going H…"
60922,logan_whatsup,"No matter who tries to teach you lessons about life, you will never fully understand it until you have to go through it on your own"
60923,brianaregland,How nerdy can Harry Potter fans get? Find out in ‘Fantastic Bills and Where to Find Them’   htt…
60924,johnbranchh,Boehner says recent fatal police encounters in black communities point to a crisis
60925,ameliebaldwin,President Donald Trump Inaugural Address FULL SPEECH INSPIRING SPEECH from Donald Trump - YouTube
60926,southlonestar,Trump puts America and its citizens first Hillary Clinton put herself first She will ruin our country
60927,brianaregland,I just threw up in my mouth a little
60928,newspeakdaily,Debate Preview: Can Trump Stay on Offense Without Being Offensive?
60929,michellearry,Prove that hashtag games are better than
60930,leroylovesusa,Keep border crossings open plea from Serbia to Hungary
60931,datwisenigga,Sometimes the vibes aren't always there
60932,ryanmaxwell_1,
60933,johnbranchh,w/luv
60934,anthonywoodboy,"""Call me a Luddite, but honestly, I don’t mind unlocking things with my actual hands"""
60935,emileewaren,"This is laughable, liberals agree! Trump would've CRUSHED Obama!  🇺🇸"
60936,hyddrox,Clinton Foundation gave 57% to charity?!?
60937,hyddrox,"Jesus is the Victory! ""The LORD has announced his victory and has revealed his righteousness to every nation!"" (Psalms 98:2 NL…"
60938,priceforpierce,Iraqis launch offensive near Anbar base as blasts kill 32
60939,datwisenigga,Next time stick to your glossy feminism and leave us the hell alone
60940,giselleevns,if I'm going to be murdered by the Police
60941,mrclydepratt,Jada Pinkett Smith Wishes She And Will Were Swingers
60942,datwisenigga,"Totally, Jason Statham was hilarious in ""SPY"""
60943,jeannemccarthy0,Netherlands: OK to send  people death threats – but only if Muslim
60944,bgarner2107,Every rule changes drastically if Hillary wins First Lady Bill Clinton rule book: Try to keep from…
60945,stanleyparris,"""The determination was made that [Kasich didn't] have the power to suspend [the open carry] law [for the"
60946,hiimkhloe,"Some Baltimore reporters do great work, but in chasing ""the story,"" many miss the ecological context in this city: Baltimore …"
60947,melanymelanin,Live for the challenge Only makes me stronger One more reason to turn up on ya 💁🏾💁🏾💁🏾🙋🏾
60948,mrclydepratt,"Propping your legs up on a vehicle's dashboard could ""send your knees through your eye sockets"" if there's a crash"
60949,kathiemrr,"""Que ya no mamen"
60950,melvinsroberts,I don't sive a ghit what you say
60951,malloryjared,A white terrorist killed an officer in the  attack He has officially killed more cops than
60952,mrclydepratt,Every year the list of people who have never hurt you grow shorter and shorter But you don't have to let it
60953,thefoundingson,Just like all the other topics
60954,priceforpierce,I'd rather have bad times with you than good times with someone else
60955,michellearry,MT   - FOUR AMERICANS Are Being Held Prisoner In IRAN!   …
60956,mr_clampin,is that Commiewood and African Americans can't stop being addicted to liberalism and Clintons
60957,ten_gop,"""We cannot always choose our friends, but we can never fail to recognize our enemies"""
60958,tpartynews,There is nothing common between racism and the confederate flag Learn the history!
60959,rh0lbr00k,If Trump loses a lot of the reason is going to be how much people despise surrogates like   &amp;…
60960,kathiemrr,
60961,dorothiebell,"BUSTED:  Trump Accuser  Big Democrat Donor, Family Owns COMPETING NYC Real Estate Dev Company https:…"
60962,kateritterrrr,Sad little protest
60963,queenofthewo,Can we fast forward
60964,garrettsimpson_,Yes   there's Voter Fraud
60965,jasper_fly,Mid day massage
60966,evagreen69,"News post: ""British Army has just 5 Russian language speakers despite Tory warnings of war"""
60967,hyddrox,Americas choice for President is clearWe need  Hillary is a proven liar! It's time to…
60968,melvinsroberts,BOO!!!
60969,judelambertusa,Uh huh
60970,baobaeham,There is a limit to the success of conservative populism
60971,queenofthewo,Wild Wild West Virginia  
60972,logan_whatsup,"If you don't like something, change it If you can't change it, change your attitude"
60973,ameliebaldwin,Escaping the Banksters
60974,evagreen69,Just say ‘no’!  💪🚫
60975,kansasdailynews,Clinton parade float draws fire
60976,garrettsimpson_,MT  Because HE lives
60977,laurabaeley,Rudy says the need for a special prosecutor to investigate these crimes become more apparent everyday  http…
60978,johnbranchh,The Palestinian Authority: Unsettling Status Quo Scenarios - Al-Shabaka
60979,leroylovesusa,CLINTON  and KAINE CANCELLED   EVENT Due to LACK OF INTEREST!
60980,giselleevns,be a tree
60981,ameliebaldwin,I was tking class at local collegeMost of students wld print if not type Was in awe over my handwriting Like it was an art…
60982,daileyjadon,"not OK with wage gap, so you annoy everyone instead of doing something real"
60983,evagreen69,my Grandma wasn’t ill
60984,cassieweltch,Rap battles and poetry slams   
60985,mrclydepratt,speaks:
60986,crystal1johnson,"LOL 
About  Obama and Trump meeting"
60987,lazykstafford,"This morning,  &amp; I met with individuals and businesses who have fallen victim to Obamacare We must  this fa…"
60988,jacquelinisbest,first instinct when anything is in question?  How sad is that? How bad is that?
60989,hyddrox,"Another media hoax exposed This election has been eye-opening The ""press"" is done"
60990,michellearry,BREAKING : Maddow Scams Audience By Pretending She has Exclusive Trump Tax Returns 😂      htt…
60991,michellearry,BREAKING NEWS: OVERSIGHT COMMITTEE ORDERS FBI TO HAND OVER ALL HILLARY CLINTON EMAIL IT'S BEGINING!!
60992,hyddrox,Hillary Is a Cheater 
60993,baobaeham,In the park reading bc I needs da peace
60994,mrclydepratt,[Mixtape] Chase A Bag 3     »
60995,puredavie,I tried to teach niggas how to be kings and all they ever wanted to be was soldiers  – Jay-Z
60996,judelambertusa,"Let me see you put your hearts up, yeah if you give a little love, maybe we can change the world"
60997,cookncooks,IBD) Marine General Says  Recruits Could Enter US Via Caribbean    -  999 -
60998,datwisenigga,Sogreedy  - Ok Kool Prod by DjSwift813 :: Tune In:
60999,lagonehoe,"So the ""assassin"" was a Republican balloonist with a sign He was summarily assaulted by Trump's crowd and feared for…"
61000,jacquelinisbest,It's too bad that we don't have Sleepy Meemaw in the White House right now Ahmad Khan Rahami would be worried
61001,westernwindwes,Long live rock`n`roll!!!!!
61002,kateritterrrr,AMERICAN  are calling to indict
61003,heyits_toby,Six people who refused honours
61004,hyddrox,OH! I thought it was Obama's ALGAE garden He once said he was gonna use algae as fuel for planes
61005,leroylovesusa,Shock: NeverTrumper prediction of a blowout proves once again they are morons
61006,jeannemccarthy0,"MT  People will hate him, rate him, and try to break him"
61007,cookncooks,Charlie Sheen tweets for God to 'take' Trump next
61008,priceforpierce,South Carolina Senate Passes Bill to Withdraw Participation in   Program
61009,puredavie,"When scientists protest, their picket signs have footnotes"
61010,newarkvoice,NJ election officials say no evidence vote will be 'rigged'
61011,curtisbigman,Fuck off I'm just walking
61012,ameliebaldwin,"Media Soooooo upset because they were unable to control the script of Trump presser, and engineer an outcome HAHAHAHAHA…"
61013,kathiemrr,Delusional Donnie!
61014,garrettsimpson_,Megan Barth-If Hillary goes after Michael Savage she can go after anyone on the right Listen here:
61015,hyddrox,"People were crazy for Obama in 2008 No one gives a damn about Hillary, and yet pollster after pollster keeps using these…"
61016,peytoncashout,"Remember when the Clinton camp countered Trump's populist rhetoric by touting support from hated Bush neocons, celebrities &amp; Ki…"
61017,ameliebaldwin,"Maybe jackass  &amp; these BS  could ask about these relationships, their impact &amp; how to…"
61018,judelambertusa,DRUDGE POLL REFLECTS THE PRIMARY VOTING:
61019,jacquelinisbest,"Women have strong reasons not to vote for Hillary
She doesn't deserve our votes"
61020,johnbranchh,Halle Berry faces ex-boyfriend in secret child support trial
61021,ten_gop,"Sheriff Joe Arpaio:
'A nation without borders is no nation at all'"
61022,mrclydepratt,If they win this BOY oh BOY im bout to be rich
61023,notritahart,I put baby in a corner
61024,cassieweltch,telling myself those new virus updates will still be there tomorrow!
61025,evagreen69,"News post: ""Remember the Real Rahm Emmanuel:  Massa Details Naked Shower Fight With 'Son of the Devil's Spawn'"" https:/…"
61026,traceyhappymom, my fav Wednesday underwear! There is nothing better than an uncomfortable string up in my butt crack a…
61027,lazykstafford,If 1/8 refugees are ISIS we should exterminate all/8
61028,giselleevns,one day I will be able to remember my dreams wen I wake up
61029,cassishere,Media Hoax Alert! Sick Hillary Clinton Does Not Have Pneumonia
61030,tpartynews,"Dr Ben Carson and his wife are role models for every American!🇺🇸

We are proud to have you!"
61031,micparrish,   and Obama said he is backing PP all the waySo this is what the liberals meant when they booed GOD !
61032,philadelphiaon,Eric Trump Rallies in Lackawanna County  |
61033,richmondvoice,Former Trump Va chair: Trump comments 'male bravado'
61034,wadeharriot,fare un servizio dagli Stati Uniti prendendo smaccatamente le parti di Clinton e dirsi ancora giornalista del servizio p…
61035,lazykstafford,best cat vines lol
61036,ameliebaldwin,"Every time one of  donors attacks America, Trump gets another bump in polls"
61037,austinlovesbeer,"Quitters never Win, and Winners Never Quit"
61038,hollydler,Anonymous - Hillary Clinton: A Career Criminal
61039,_nickluna_,This is why we need to restore ideological exclusion Foreigners abroad aren't covered by the 1st Amendment
61040,ten_gop, on  “seems to be about embracing criminality”
61041,melanymelanin,"But we, the public, are supposed to be ""rebuilding trust"""
61042,laurabaeley,Horoscopes Friday 23rd December 2016
61043,alecmooooody,Ex-Rep Walsh: Vow to grab ‘musket’ if Trump loses was metaphor
61044,michellearry,Today i…
61045,ryanmaxwell_1,"Hey Schumer! Stop opposing We all benefit from secure borders, strong military, job creation, robust economy, crushing ISI…"
61046,realrobert1987,that's what they always do
61047,washingtonline,‘This is painful': Hillary Clinton addresses stunned staff and nation in defeat
61048,southlonestar,"""Peaceful"" BLM protesters throwing fireworks at Police! Need more rubber bullets for  thugs"
61049,ameliebaldwin,Liberal outlets like Mother Jones rooted for Trump during the primary because he embarrassed GOP elites Is noting that still…
61050,mr_clampin,Damn it you broke the gif
61051,c__wells,"I don't care about losing some followers! I care about America, not blocking 100 Trumpsters a day! :) "
61052,mrclydepratt,        
61053,darknally,Foke US election polls show Hillary Clinton's 12 point lead shrinks down to just ONE POINT
61054,michellearry," haha, you´re evil ^^"
61055,heyits_toby,They support destruction of their countries from within &amp; NEED TO BE REMOVED  ABUSE OF WOMEN! htt…
61056,thefoundingson, Enlighten me
61057,jeannemccarthy0," I don't like anybody Can't even vote But this is bullshit Turns out, Duke didn't even endorse Media jus…"
61058,brianaregland,Dru Hill Continued
61059,baltimore0nline,All The Dumb Things Trump Said About Race At The First Debate
61060,alecmooooody,"WH pool in Peru: Xi Jinxing says bilateral meeting with Obama comes at a ""hinge moment in the China-US relationship”…"
61061,hyddrox,Russians Charged With Treason Worked in Office Linked to Election Hacking
61062,mr_clampin,"In some parts of the Twitterverse, today is"
61063,emileewaren,CONFIRMED: WIkileaks PROVES O’Keefe Right– Dem Leaders &amp; Clinton Camp Were Organizing Anti-Trump Protests (VIDEO) https:…
61064,laurabaeley,Inauguration:  6 Journalists Face Felony Rioting Charge
61065,evagreen69,The Corrupt MSM/DNC hates wiki EXPOSED their Fraud TrumpAmericans agrees w/  's War on Terrorists &amp; Soros's
61066,mil0blake,Your parents PRAY you don't get into half of these schools 😂🍻🙏
61067,kateritterrrr,Supporting Trump
61068,johnbranchh,be lazy all day long Great plan!
61069,heyits_toby,"How can  be our president, she's ill!"
61070,melvinsroberts,being validated and not just the check mark
61071,ten_gop,"“Has Hillary Clinton ever called people who support these practices deplorable?” ~ Trump 
Hmm🤔 indeed"
61072,cassieweltch,Your ambitious plan is tweaked to perfection and it's time to  More for Capricorn
61073,jeannemccarthy0,5star  of 'Emily' by  'Simple &amp; True'
61074,priceforpierce,
61075,brianaregland," "" I don't have to like you,  I gave you life""- Kobe last year to everybody except Swaggy P because Swaggy i…"
61076,daileyjadon,they wouldn't be surprised one bit that I call myself TLC Princess
61077,mr_clampin,Mayberry ASL  
61078,giselleevns,Lord Voldemort and Dolores Umbridge
61079,cassieweltch,Xena: Whorier Princess
61080,kathiemrr,Creep away stealthily when its back is turned
61081,dorothiebell,DJT does not write like this It's
61082,jenn_abrams,"Minnesota has the longest unbroken streak voting Democrat of any state (since 1976)
But this one from 1984 is my fa…"
61083,hyddrox,What a tool
61084,hyddrox,"Russia talk is FAKE NEWS put out by the Dems, and played up by the media, in order to mask the big election defeat and…"
61085,angelabach991," Hätten Sie was dagegen, wenn die Jugend auch weiter  für Merkel wird?"
61086,giselleevns,Snow day today!  😄
61087,hyddrox,Hillary Clinton Campaign Manager Admits 2008 Birther Link! Hillary is a Liar &amp; Can't be Trusted!
61088,anthonywoodboy,🇺🇸
61089,mrclydepratt,Bc white
61090,rh0lbr00k,BleachBit Creator: Unlikely Clinton Used Program For Anything But Removing Info
61091,meggieoneil,"one day, I will stop loosing stuff"
61092,_nickluna_,the FBI reports on Hillary which of course are bullshit too
61093,jacquelinisbest,It's Hussein for Obama But Not Edwardo Rafael Cruz          http…
61094,ameliebaldwin,
61095,willisbonnerr,Music Producers Learn The 30 Day Beat Selling Formula
61096,todayinsyria,leader Abu Bakr al-Baghdadi 'no longer in
61097,queenofthewo,not look both ways
61098,thefoundingson,"Those who think America Elects a Bigot, look at this one more time Non-racist blacks beat up Trump voter Who's th…"
61100,paulinett,Will NEVER B Forgotten Because HIS LIFE Mattered The FIGHT! CONTINUES!   h…
61101,hyddrox,If they have No Intention to Assimilate into Our 🇺🇸 Culture then they should stay home !!
61102,johnbranchh,
61103,jeffreykahunas,"Those of us who don't like the way our country (and our world) is going need to act We need to pray, to work together…"
61104,baobaeham,"You know you're reading propaganda when a media outlet claims US troops will ""guard the galaxy"" to ""save the world from…"
61105,onlinecleveland,Mike Pence to visit Strongsville this Friday
61106,hollydler,💥💥
61107,mil0blake,"Seriously Snopes? I'm a ""domestic terrorist""? You people are sick Stay tuned for our videos coming out well before the…"
61108,evagreen69,
61109,cynthiamhunter,Hillary-put your money where your mouth is!Send refugees to Chappaqua &amp; tear down UR fence!
61110,kathiemrr,being reassured by mommy that he won't take it all away
61111,traceyhappymom,Flippin' Fleeks
61112,ameliebaldwin,is INNOCENT of ALL charges govt prosecuted him for! Jahar is NOT responsible for the bombing!
61113,staywoke88,"Before you vote on Tuesday, watch and share this image of Trump mocking a man’s disability"
61114,michellearry,         
61115,baobaeham,Sex Politics &amp; week's films  &amp;
61116,newspeakdaily,Hillary Clinton: Trump’s ‘Final Target Is Democracy Itself’
61117,giselleevns,Ghostbusters: remake or original?
61118,nataturn,Fire reported in forest near 2N08
61119,datwisenigga,
61120,jasper_fly,John 13: The Passover | Upbuilding Discourses
